epoch,train_loss,train_acc,val_loss,val_acc,val_f1_macro,learning_rate
22,0.017300136619105868,0.8972547953396166,0.015311814368598992,0.91904,0.9055530177652203,0.0008864040551739456
23,0.01713785209969121,0.8977257053606704,0.013485226221382618,0.9213933333333333,0.9079027141647944,0.000876304979467008
24,0.017095424164767548,0.8981958463810922,0.013590731720129649,0.9160777777777778,0.9033911644940577,0.0008658394705735302
25,0.016906271092078654,0.8989907308108246,0.014448970168208083,0.9179533333333333,0.9044210583118371,0.0008550178566872727
26,0.016657519109901927,0.9001416524617536,0.01428856580104265,0.9161555555555555,0.9005102425492096,0.0008438508174346347
27,0.01662923352000305,0.900431493002515,0.014063278513236178,0.9201177777777778,0.9071081348891629,0.0008323493733351447
28,0.01649424188932012,0.9010274045844598,0.013807922187778685,0.9176777777777778,0.9054644562929463,0.0008205248749255393
29,0.01634738095728437,0.9018877152290579,0.013784598590185245,0.9205666666666666,0.9082670783805715,0.0008083889915581619
30,0.016284196305670955,0.9023673140691356,0.01422859514132142,0.9176022222222222,0.9056658811326175,0.0007959536998847146
31,0.016207042718148816,0.9028004461902261,0.013385891852279504,0.9209688888888888,0.9080091279290301,0.0007832312720367465
32,0.016045831551577912,0.903324207860387,0.015029151716993915,0.9141666666666667,0.8999118115434133,0.0007702342635145471
33,0.01606578419926346,0.9031584039444931,0.013710954764650927,0.9205555555555556,0.9061907197922,0.0007569755007963793
34,0.01593478856044614,0.9038765799431574,0.013403467854691877,0.9216288888888889,0.9079328131440643,0.0007434680686802961
35,0.01579983308682427,0.9046894637853502,0.013526700757857826,0.9202288888888889,0.9074907782485575,0.0007297252973710249
36,0.01574568632995844,0.9048928526872497,0.014033899756355418,0.9223333333333333,0.909201672850541,0.0007157607493246602
37,0.01573182592245703,0.9050304767906024,0.013152318008037078,0.9224088888888888,0.9101487648707097,0.0007015882058641671
38,0.015593801174433,0.9055786723365432,0.013663340954937868,0.9237533333333333,0.910437783764631,0.0006872216535788697
39,0.015457513978198377,0.9064987481281321,0.014317267160448763,0.9245133333333333,0.911651413994129,0.0006726752705213737
40,0.015347337072712302,0.906896355789378,0.013992525631975797,0.9205977777777777,0.9080914689118939,0.000657963412215555
41,0.015323499034512245,0.9071272989755036,0.013473815626154344,0.9241177777777778,0.9116780710411432,0.0006431005974893745
42,0.015243619581693053,0.9074460882378796,0.014308889055003722,0.9236622222222223,0.9110404351577672,0.0006281014941465605
43,0.015120826890483247,0.9080456458661597,0.014183308546327883,0.92256,0.9103177363614108,0.0006129809044912474
44,0.015061965448275415,0.9082608933456117,0.01390166547563341,0.9211977777777778,0.9087752400664819,0.0005977537507198932
45,0.01510899567464438,0.9083953481482288,0.013391045558576783,0.9241066666666666,0.911579189443064,0.0005824350601948762
46,0.015016267805742228,0.9086523092653711,0.014553252623106043,0.9234755555555556,0.9103480933027421,0.0005670399506142934
47,0.014907527471765212,0.9091084812826459,0.012748697710533937,0.9234111111111111,0.9099338190111386,0.0005515836150926279
48,0.014778557701319594,0.9100457895003522,0.013785183207235402,0.9242977777777778,0.9120304452465261,0.0005360813071669742
49,0.014802083011127195,0.90949317918212,0.01389227039180696,0.9229688888888888,0.9102031351682857,0.0005205483257436406
50,0.014706296169595326,0.9098760517694617,0.01448958562169638,0.9238333333333333,0.911796344889481,0.0005049999999999684
51,0.01464367271350917,0.9103009737398584,0.013284769980236888,0.9238155555555555,0.9108429124059209,0.0004894516742562825
52,0.014619798636988103,0.9107700617448892,0.013866909981394808,0.9239244444444444,0.9112202170848943,0.0004739186928329467
53,0.014527112339979492,0.911056591526887,0.013171747513115405,0.9243555555555556,0.9118190806600497,0.0004584163849072949
54,0.014502422424883062,0.9110271647778524,0.014154075608692236,0.9237688888888889,0.9110749948778758,0.00044296004938562986
55,0.01443780075541244,0.9114720575087997,0.012753814355366759,0.9253733333333334,0.9122456777196459,0.0004275649398050487
56,0.014358949176566575,0.9118775874605194,0.013447428163554933,0.9242333333333334,0.9115687730469706,0.00041224624928002995
57,0.014268587091608623,0.9125304771458498,0.015357728100692232,0.9250733333333333,0.9130362026284611,0.00039701909550867635
58,0.014269427845566411,0.9122679967850951,0.014360925017131699,0.9249266666666667,0.9125410866741043,0.0003818985058533635
59,0.01421067954259946,0.9127314660223215,0.013325652273164856,0.9254622222222222,0.9130534489963924,0.00036689940251054964
60,0.014148661102842077,0.9129815621676349,0.014283163871409165,0.9250644444444445,0.9128470657729435,0.0003520365877843705
61,0.014126083435928492,0.9131657509576707,0.013207901403721837,0.9246733333333333,0.9118062475336789,0.0003373247294785514
62,0.014047894420849014,0.9132881102290937,0.013683196912623114,0.9253488888888889,0.9133809358347956,0.00032277834642105554
63,0.014032551410755345,0.9137490356938996,0.013688440165585942,0.9264288888888889,0.9141851329139279,0.0003084117941357554
64,0.013947239825173,0.9139123412504357,0.013594355946406723,0.92622,0.9142491773285868,0.00029423925067526214
65,0.013914218113776267,0.9141445795328753,0.013752543481273784,0.9256333333333333,0.9130110248110296,0.00028027470262889913
66,0.013926239532580207,0.9141986314235927,0.014285204813091291,0.9258177777777777,0.913774610841976,0.0002665319313196275
67,0.013761652087057425,0.9148759566327577,0.01467187987226579,0.9270444444444444,0.914871657053431,0.00025302449920354484
68,0.013787390196412664,0.9148392818307364,0.013904394623306062,0.9263933333333333,0.9139596225536317,0.0002397657364853822
69,0.013733581548267704,0.9150863049033966,0.014395505220939716,0.9248466666666667,0.9125300182927122,0.00022676872796318167
70,0.013675279368842436,0.9152968466373449,0.014361211295343108,0.9262488888888889,0.9136868346339346,0.00021404630011521305
71,0.013731172889150598,0.9152804299067425,0.013951835476068987,0.9255755555555556,0.9133799979188583,0.00020161100844176446
72,0.013598010220068483,0.915724938000036,0.014167822840520077,0.9258444444444445,0.9139448394971138,0.00018947512507438744
73,0.013543656616601892,0.9159930346565129,0.014474593237456349,0.9265266666666667,0.9144924556766092,0.0001776506266647821
74,0.013554439602416873,0.9160892816915673,0.013716100063174964,0.9264377777777778,0.9142678802730291,0.00016614918256528967
75,0.013560197536423001,0.9160742577502987,0.012832465959298942,0.9262711111111112,0.9143385408085185,0.00015498214331265017
76,0.013507598898045935,0.916166326783586,0.013427033037361171,0.9261466666666667,0.913943944975237,0.0001441605294263932
77,0.01349842383135711,0.916250764408053,0.014372660405933857,0.92574,0.9132579568590496,0.00013369502053291505
78,0.013415988012518842,0.9167115457596318,0.013162803779252701,0.9266733333333333,0.9142445385669421,0.0001235959448259812
79,0.01338601886465024,0.916932695106061,0.013246412202715874,0.9261533333333334,0.9136715595926495,0.00011387326887403096
80,0.01335312994182705,0.9170253411416085,0.012863428223257263,0.9261911111111111,0.9136302292831998,0.00010453658778439896
81,0.01335119404551071,0.9170312921755508,0.013218545266944501,0.9262844444444445,0.9139753967689479,9.559511573409009e-05
82,0.01338152831331605,0.9171008507960037,0.014017631656800707,0.9257444444444445,0.9133160430415446,8.705767687650075e-05
83,0.01334414123979536,0.9172237372618117,0.013593840687018301,0.9263666666666667,0.9140193666692005,7.89326966330462e-05
84,0.013248760054337172,0.917230698461723,0.013888205091158548,0.9266311111111111,0.9145020760959383,7.122819337828623e-05
85,0.013301059719569948,0.9172341547070927,0.014195835031569005,0.9263422222222222,0.9140926410721077,6.395177052675877e-05
86,0.013190141957705289,0.9175519338034998,0.014242131402716041,0.9265177777777778,0.9142471920238054,5.711060902932191e-05
87,0.013285964780334046,0.9175395987550234,0.013731519438119398,0.9265711111111111,0.9144402335724393,5.071146028643079e-05
88,0.013251943685423394,0.917588080312433,0.01413708898342318,0.9263577777777777,0.9140553919414386,4.476063948531673e-05
89,0.013205205967303612,0.9178947729449118,0.013936907135778004,0.9263177777777778,0.9138727962356428,3.926401936765963e-05
90,0.013219336494116739,0.9176772707435209,0.01353114217830201,0.9264133333333333,0.9140165985370252,3.422702443390103e-05
91,0.013202975657174848,0.9177254657225309,0.013738971405352155,0.9262844444444445,0.9141046477610617,2.9654625589915853e-05
92,0.013169584503989615,0.9179902026363964,0.013944925212611755,0.9266488888888889,0.9144251701792313,2.5551335241330715e-05
93,0.013223571990389154,0.9177689096345331,0.014128605084907677,0.9266844444444444,0.9144930366374535,2.192120284032256e-05
94,0.013209525663148149,0.9179531442954244,0.014124554162845016,0.9266511111111111,0.914307020517218,1.8767810889300963e-05
95,0.013170449721259272,0.9179224238234548,0.01419949674875372,0.9267733333333333,0.9146364560057667,1.6094271405408156e-05
96,0.013132609777472994,0.9181832728847381,0.01428295113146305,0.9265088888888889,0.9143845024730537,1.3903222849334293e-05
97,0.013109244466308624,0.9180353261908079,0.014131654364367327,0.9266222222222222,0.9144431687591669,1.219682752147588e-05
98,0.013136898947110008,0.9181638784855375,0.01416353984321985,0.9267488888888888,0.9145186641761213,1.0976769428005794e-05
99,0.013114646170145265,0.9181894153677007,0.014035091393937667,0.9266755555555556,0.9144216046963036,1.0244252618962916e-05
100,0.013119196180202719,0.9181358917700714,0.013994764158916142,0.9267088888888889,0.9145202477946828,1e-05
